Timestamp,ID,Experimenter,Verb,Age,Adjective,IP,Gender,Handedness,Code,Item,Condition,Rating,FederalState,List
1528182988.5104,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1025,100,2,BW,1
1528182407.8961,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1026,100,6,BW,1
1528182741.5119,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1027,100,7,BW,1
1528184241.014,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1028,100,7,BW,1
1528184451.4447,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1029,100,5,BW,1
1528182459.3678,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1030,100,7,BW,1
1528184358.9816,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1031,100,7,BW,1
1528183548.5851,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1032,100,4,BW,1
1528183516.0195,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1033,100,5,BW,1
1528182597.8811,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1034,100,6,BW,1
1528184047.1118,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1035,100,7,BW,1
1528184329.7728,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1036,100,1,BW,1
1528182717.1279,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1037,100,2,BW,1
1528183877.7062,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1038,100,7,BW,1
1528183335.052,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1039,100,7,BW,1
1528184537.6521,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1040,100,2,BW,1
1528182471.0724,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1041,100,7,BW,1
1528183449.6115,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1042,100,7,BW,1
1528184436.3964,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1043,100,6,BW,1
1528184198.4228,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1044,100,6,BW,1
1528184169.9106,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1045,100,6,BW,1
1528184134.3025,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1046,100,6,BW,1
1528183927.449,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1047,100,4,BW,1
1528183228.637,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1048,100,7,BW,1
1528183715.8409,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1049,100,3,BW,1
1528183220.5817,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1050,100,7,BW,1
1528182486.6404,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1051,100,6,BW,1
1528183641.4417,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1052,100,6,BW,1
1528183616.3605,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1053,100,7,BW,1
1528182235.5949,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1054,100,6,BW,1
1528182778.4948,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1055,100,1,BW,1
1528182217.9141,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1056,100,6,BW,1
1528183200.5574,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1057,100,7,BW,1
1528183594.9219,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1058,100,6,BW,1
1528183324.5078,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1059,100,5,BW,1
1528183144.5891,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1060,100,4,BW,1
1528182789.7987,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1061,100,7,BW,1
1528184623.3797,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1062,100,7,BW,1
1528183897.2018,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1063,100,6,BW,1
1528183082.3095,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1064,100,3,BW,1
1528184593.9157,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1065,100,4,BW,1
1528183349.076,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1066,100,7,BW,1
1528183953.993,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1067,100,2,BW,1
1528183742.8923,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1068,100,5,BW,1
1528184122.2787,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1069,100,7,BW,1
1528184161.3907,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1070,100,6,BW,1
1528184203.2543,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1071,100,7,BW,1
1528182466.3135,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1072,100,7,BW,1
1528182870.1423,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1073,100,7,BW,1
1528183386.5475,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1074,100,7,BW,1
1528183093.1266,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1075,100,7,BW,1
1528183025.8622,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1076,100,5,BW,1
1528183631.9382,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1077,100,7,BW,1
1528183843.0164,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1078,100,6,BW,1
1528184364.4288,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1079,100,1,BW,1
1528182749.8538,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1080,100,6,BW,1
1528183676.3448,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1081,100,3,BW,1
1528182552.2736,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1082,100,6,BW,1
1528182496.561,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1083,100,7,BW,1
1528184414.5333,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1084,100,7,BW,1
1528184249.2223,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1085,100,6,BW,1
1528182649.0161,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1086,100,2,BW,1
1528183558.2029,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1087,100,7,BW,1
1528183302.9801,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1088,100,6,BW,1
1528184208.9762,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1089,100,7,BW,1
1528183313.4038,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1090,100,7,BW,1
1528183173.7932,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1091,100,7,BW,1
1528184010.5208,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1092,100,6,BW,1
1528182517.9312,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1093,100,6,BW,1
1528183948.2681,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1094,100,3,BW,1
1528182932.4552,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1095,100,6,BW,1
1528183392.6285,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1096,100,6,BW,1
1528184462.8363,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1097,100,6,BW,1
1528183800.5633,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1098,100,7,BW,1
1528183417.139,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1099,100,7,BW,1
1528184102.3272,8,Anna,none,23,none,134.2.81.195,female,left,4u1ad8ol4u31imga3n76ppt7vc1lu40h8up5tvvbgku9ojb8e1m0,1100,100,1,BW,1
1524048609.9236,9,Anna,verhielt sich,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1,3,5,BE,3
1524047962.7782,9,Anna,sein,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,2,2,7,BE,3
1524048177.0299,9,Anna,sein,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,3,1,7,BE,3
1524048634.2792,9,Anna,verhielt sich,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,4,4,3,BE,3
1524048647.3667,9,Anna,verhielt sich,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,5,3,5,BE,3
1524048431.6186,9,Anna,sein,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,6,2,1,BE,3
1524048352.1276,9,Anna,sein,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,7,1,5,BE,3
1524048442.8429,9,Anna,verhielt sich,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,8,4,5,BE,3
1524048302.1639,9,Anna,verhielt sich,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,9,3,6,BE,3
1524048144.2703,9,Anna,sein,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,10,2,1,BE,3
1524048390.6589,9,Anna,sein,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,11,1,6,BE,3
1524048160.2062,9,Anna,verhielt sich,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,12,4,3,BE,3
1524048502.6491,9,Anna,verhielt sich,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,13,3,3,BE,3
1524048231.896,9,Anna,sein,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,14,2,4,BE,3
1524048411.7877,9,Anna,sein,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,15,1,4,BE,3
1524048537.3448,9,Anna,verhielt sich,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,16,4,5,BE,3
1524048197.2793,9,Anna,verhielt sich,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,17,3,4,BE,3
1524047945.6592,9,Anna,sein,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,18,2,6,BE,3
1524048000.0404,9,Anna,sein,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,19,1,5,BE,3
1524048488.5691,9,Anna,verhielt sich,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,20,4,2,BE,3
1524047875.4747,9,Anna,verhielt sich,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,21,3,3,BE,3
1524047925.6107,9,Anna,sein,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,22,2,3,BE,3
1524048262.1485,9,Anna,sein,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,23,1,5,BE,3
1524048461.7147,9,Anna,verhielt sich,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,24,4,4,BE,3
1524048724.8543,9,Anna,verhielt sich,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,25,3,7,BE,3
1524048516.769,9,Anna,sein,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,26,2,7,BE,3
1524048659.7984,9,Anna,sein,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,27,1,5,BE,3
1524047835.6364,9,Anna,verhielt sich,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,28,4,3,BE,3
1524047903.0749,9,Anna,verhielt sich,24,stage-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,29,3,7,BE,3
1524047857.7235,9,Anna,sein,24,individual-level,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,30,2,6,BE,3
1524048204.9342,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1001,100,7,BE,3
1524048556.7077,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1002,100,6,BE,3
1524048056.7371,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1003,100,6,BE,3
1524048490.4734,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1004,100,6,BE,3
1524047759.9531,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1005,100,2,BE,3
1524048727.6065,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1006,100,6,BE,3
1524047725.9205,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1007,100,7,BE,3
1524048429.8834,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1008,100,6,BE,3
1524048559.8568,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1009,100,7,BE,3
1524048544.9457,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1010,100,6,BE,3
1524048482.5618,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1011,100,6,BE,3
1524048315.2762,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1012,100,7,BE,3
1524048661.6388,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1013,100,6,BE,3
1524048238.2459,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1014,100,6,BE,3
1524048582.2473,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1015,100,6,BE,3
1524048681.1517,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1016,100,6,BE,3
1524047986.6496,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1017,100,6,BE,3
1524048479.5291,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1018,100,6,BE,3
1524047936.0095,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1019,100,7,BE,3
1524048700.5341,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1020,100,7,BE,3
1524048710.1912,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1021,100,6,BE,3
1524047971.1533,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1022,100,2,BE,3
1524048550.9286,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1023,100,6,BE,3
1524047868.1551,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1024,100,6,BE,3
1524048053.9148,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1025,100,5,BE,3
1524047774.3245,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1026,100,2,BE,3
1524047928.8919,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1027,100,6,BE,3
1524048631.1224,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1028,100,5,BE,3
1524048683.9424,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1029,100,6,BE,3
1524047793.3558,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1030,100,6,BE,3
1524048663.2944,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1031,100,6,BE,3
1524048363.3791,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1032,100,6,BE,3
1524048340.5959,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1033,100,6,BE,3
1524047865.1962,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1034,100,6,BE,3
1524048553.5684,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1035,100,6,BE,3
1524048655.8229,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1036,100,5,BE,3
1524047922.3018,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1037,100,6,BE,3
1524048495.0582,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1038,100,7,BE,3
1524048248.1164,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1039,100,7,BE,3
1524048707.9654,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1040,100,6,BE,3
1524047803.1636,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1041,100,7,BE,3
1524048307.8196,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1042,100,7,BE,3
1524048678.3264,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1043,100,6,BE,3
1524048616.2242,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1044,100,7,BE,3
1524048603.3237,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1045,100,7,BE,3
1524048591.6081,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1046,100,6,BE,3
1524048524.0483,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1047,100,6,BE,3
1524048187.3336,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1048,100,7,BE,3
1524048427.2307,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1049,100,5,BE,3
1524048180.8536,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1050,100,6,BE,3
1524047813.693,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1051,100,3,BE,3
1524048397.0747,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1052,100,6,BE,3
1524048388.2912,9,Anna,none,24,none,134.2.144.19,other,left,59gfediurhr4c69km1q2aoo2k6k32to62e3nlohsk3363rb0h940,1053,100,6,BE,3
